2025-09-26 13:32:27,817 - INFO - ====> https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%8C%80%EB%A6%AC%EA%B8%B0%EC%82%AC%EB%AA%A8%EC%A7%91
2025-09-26 13:32:35,013 - INFO - 2. N블로그 '대리기사모집' 키워드 검색 순위를 탐색합니다.
2025-09-26 13:32:35,809 - INFO - ====> https://search.naver.com/search.naver?ssc=tab.blog.all&sm=tab_jum&query=%EB%8C%80%EB%A6%AC%EA%B8%B0%EC%82%AC%EB%AA%A8%EC%A7%91
2025-09-26 13:32:40,360 - INFO - 시트이름: 블로그_순위/데이터
2025-09-26 13:32:40,360 - INFO - 구글 시트 로드 - 시도중....
2025-09-26 13:32:41,852 - INFO - 구글 시트 로드 - 완료
2025-09-26 13:32:43,134 - INFO - 3. N지식인 '대리기사모집' 키워드 검색 순위를 탐색합니다.
2025-09-26 13:32:43,436 - INFO - ====> https://search.naver.com/search.naver?ssc=tab.kin.kqna&where=kin&sm=tab_jum&query=%EB%8C%80%EB%A6%AC%EA%B8%B0%EC%82%AC%EB%AA%A8%EC%A7%91
2025-09-26 13:32:48,431 - INFO - 시트이름: 검색순위/작업내역
2025-09-26 13:32:48,431 - INFO - 구글 시트 로드 - 시도중....
2025-09-26 13:32:50,017 - INFO - 구글 시트 로드 - 완료
2025-09-26 13:32:50,018 - INFO - 시트이름: 검색순위/작업내역
2025-09-26 13:32:50,019 - INFO - 구글 시트 로드 - 시도중....
2025-09-26 13:32:52,073 - INFO - 구글 시트 로드 - 완료
2025-09-26 13:32:52,704 - INFO - 검색순위/작업내역 - Success 구글 시트에서 데이터를 성공적으로 가져왔습니다.
2025-09-26 13:32:53,501 - INFO - 구글 시트에 기록이 완료되었습니다.
2025-09-26 13:32:53,501 - INFO - ==================================
2025-09-26 13:32:53,501 - INFO - ==================================
2025-09-26 13:32:53,501 - INFO - '탁송기사모집' 키워드 검색 순위를 탐색합니다.
2025-09-26 13:32:53,501 - INFO - 1. N통합검색 '탁송기사모집' 키워드 검색 순위를 탐색합니다.
2025-09-26 13:32:54,031 - INFO - ====> https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%ED%83%81%EC%86%A1%EA%B8%B0%EC%82%AC%EB%AA%A8%EC%A7%91
2025-09-26 13:33:02,653 - INFO - 2. N블로그 '탁송기사모집' 키워드 검색 순위를 탐색합니다.
2025-09-26 13:33:03,280 - INFO - ====> https://search.naver.com/search.naver?ssc=tab.blog.all&sm=tab_jum&query=%ED%83%81%EC%86%A1%EA%B8%B0%EC%82%AC%EB%AA%A8%EC%A7%91
2025-09-26 13:33:08,628 - INFO - 시트이름: 블로그_순위/데이터
2025-09-26 13:33:08,629 - INFO - 구글 시트 로드 - 시도중....
2025-09-26 13:33:10,281 - INFO - 구글 시트 로드 - 완료
2025-09-26 13:33:11,521 - INFO - 3. N지식인 '탁송기사모집' 키워드 검색 순위를 탐색합니다.
2025-09-26 13:33:11,764 - INFO - ====> https://search.naver.com/search.naver?ssc=tab.kin.kqna&where=kin&sm=tab_jum&query=%ED%83%81%EC%86%A1%EA%B8%B0%EC%82%AC%EB%AA%A8%EC%A7%91
2025-09-26 13:33:16,942 - INFO - 시트이름: 검색순위/작업내역
2025-09-26 13:33:16,943 - INFO - 구글 시트 로드 - 시도중....
2025-09-26 13:33:23,179 - INFO - 구글 시트 로드 - 완료
2025-09-26 13:33:23,180 - INFO - 시트이름: 검색순위/작업내역
2025-09-26 13:33:23,181 - INFO - 구글 시트 로드 - 시도중....
2025-09-26 13:33:26,502 - INFO - 구글 시트 로드 - 완료
